image,description,category,price
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Mango Hashplant Regular Seeds - 11,regular cannabis seeds,126.50
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Lavender Jack Regular Seeds - 11,regular cannabis seeds,126.50
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Hashplant #4 Regular Seeds - 11,regular cannabis seeds,126.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/o/hokkaido-japan_0vwd0kytjusyyrsr.jpg,Hokkaido Japan Hemp Regular Seeds,regular cannabis seeds,88.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/a/banana-sherbet-x-choc_yiuslqkvunshmu2t.jpg,Banana Sherbet x Chocolate Regular Seeds,regular cannabis seeds,88.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/u/full-energy-tropical-seeds_2qhixcqeg4nu0r7t.jpg,Full Energy Regular Seeds,regular cannabis seeds,77.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/i/king-congo-reg_thqzvlbmshgzuiod.jpg,King Congo Regular Seeds,regular cannabis seeds,77.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/f/sfv-og-kush-reg_0ivwy081ukjlgli7.jpeg,SFV OG Kush Regular Seeds - 10,regular cannabis seeds,49.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/r/fruit-tree_graniepil7ct9eih.jpeg,Fruit Tree Feminised Seeds (Gold Collection) - 6,regular cannabis seeds,49.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/o/nomad_ze7sf1inb1s355j2.jpg,Nomad Regular Seeds,regular cannabis seeds,132.00
