image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/o/gorilla_cookies_fast.jpg,Gorilla Cookies FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/cherry_pie_fast.jpg,Cherry Pie FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/l/alien_candy_kush_fast.jpg, Alien Candy Kush FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/i/kings-tart.jpg,King's Tart Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/t/a/tangerine-sorbet-1-scaled.jpg,Tangerine Sorbet Feminised Seeds,feminised cannabis seeds,55.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/p/apricot-candy-1-scaled.jpg,Apricot Candy Feminised Seeds,feminised cannabis seeds,55.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/chocolate-wafflez-6.jpg,Chocolate Wafflez Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/t/pts-cz-fem-6-g.jpg,Capri Zun Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/t/pts-mim-fem-6-p.jpg,Mimozz Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/t/pts-pg-fem-6-p.jpg,Pink Gasoline Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/strawberry-cookies.png,Strawberry Cookies FAST Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/t/pts-psog-fem-6-p.jpg,Peach Sherbert OG Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/s/sssc-bll-fem-p.png,Black Lebanon Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/h/white-widow-xxl.jpg,White Widow XXL Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/a/banana-punch-main.jpg,Banana Punch Feminised Seeds,feminised cannabis seeds,18.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/-/b-45.jpg,B45 Feminised Seeds,feminised cannabis seeds,18.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/sweet-critical-fast.jpg,Sweet Critical FAST Feminised Seeds,feminised cannabis seeds,36.30
