image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/o/honey-peach-cbd-auto_wcs4fpq5cdhqcjcs.jpg,Honey Peach CBD Auto Feminised Seeds,Low THC Seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/r/green-poison-cbd_ay8fnsftexhcktbj.jpg,Green Poison CBD Feminised Seeds,Low THC Seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/chem-beyond-diesel-cbd_1pf7ox9fnbkfrfyr.jpg,Chem Beyond Diesel CBD Feminised Seeds,Low THC Seeds,14.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/swiss-dream-cbd-auto_y61fdw1yzmyueo2y.jpg,Swiss Dream CBD Auto Feminised Seeds,Low THC Seeds,14.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/i/dinamed-cbd-auto_kuz3jngzqrcgowcb.jpg,Dinamed CBD Auto Feminised Seeds,Low THC Seeds,66.42
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/critical-relief-cbd-fem_pluxd9jhsyihytvc.jpg,Critical Relief CBD Feminised Seeds,Low THC Seeds,66.42
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/e/lebanese-reg_k5mpnpb91jvylf1e.jpg,Lebanese Regular Seeds,Low THC Seeds,15.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-shabba-love_8ulkr4ditgwqdndn.jpg,Shabba Love CBD Feminised Seeds,Low THC Seeds,15.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/w/swiss_dream_cbd_-_poster_k8ehhend6tsaki33.jpg,Swiss Dream CBD Feminised Seeds,Low THC Seeds,6.93
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/e/medikit-cbd-fem_37rfytietmdxmprk.jpg,Medikit CBD Feminised Seeds,Low THC Seeds,6.93
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-charlottes-angel_vcukfdg00sfjb6ed.jpg,Charlotte's Angel CBD Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/o/holy-bubba-reg_zmzemvtitnm6okho.jpg,Holy Bubba Regular Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/i/nightingale-reg-pack_9jyphj7pgsl9hzn9.jpg,Nightingale Regular Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd_crack_xavoldrqvfiwaprg.jpg,CBD 1:1  Auto Feminised Seeds (formerly Crack CBD Auto),Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-critical-mass-feminised-seeds_csucejwm7js0lx7u.jpg,Critical Mass CBD Feminised Seeds,Low THC Seeds,338.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/v/i/vision-seeds-medical-49-500x500-1-500x500_aaflznvdr8tdliff.jpg,Medical 49 CBD+ Feminised Seeds,Low THC Seeds,338.80
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/v/i/vision-seeds-bona-dea-500x500-1-500x500_tydklluua7rigrub.jpg,Bona Dea CBD+ Feminised Seeds,Low THC Seeds,54.41
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/e/peach-puree-cbd-g13-labs_yxdrt1ftak5p37dr.jpg,Peach Puree CBD Feminised Seeds - 5,Low THC Seeds,54.41
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/u/auto-cbd-star-feminized-1e0_kvnv1sx5s89jexqs.jpg,Star CBD Auto Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/l/e/lemon-auto-cbd_cgfh2jxc7ickjw56.jpg,Lemon CBD Auto Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/cheesy-auto-cbd_mjddcl2ss3yplbgd.jpg,Cheesy CBD Auto Feminised Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/r/green-crack-cbd_eyjypvxgvlikgodl.jpeg,Green Crack CBD Feminised Seeds,Low THC Seeds,26.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/l/blue-dream-cbd_fomfuhhvooimdmtk.jpeg,Blue Dream CBD Feminised Seeds,Low THC Seeds,24.75
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/o/g/og_kush_auto_cbd_wqwblzrkfhqhhocn.jpg,OG Kush CBD Auto Feminised Seeds,Low THC Seeds,24.75
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/e/a/early_amnesia_cbd_ofm0uo5jioqc9p6q.jpg,Early Amnesia CBD Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/i/dinamed_cbd_xwl5r9i5zvoami6v.jpg,Dinamed CBD Feminised Seeds,Low THC Seeds,12.09
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/a/sage-cbd_xh2py8ah4otx06ot.jpg,S.A.G.E. CBD Feminised Seeds,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/kannabia-kama_kush_cbd-3176_wveltfejngazvri4.jpg,Kama Kush CBD Feminised Seeds,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-auto-white-widow_syncej0wdgayfhze.jpg,White Widow CBD Auto Feminised Seeds,Low THC Seeds,15.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-auto-compassion-lime-dutch-passion_ytpkertpbevrjuvt.jpg,Compassion Lime CBD Auto Feminised Seeds,Low THC Seeds,15.40
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/a/bama-yao-scbdx_1_ulhk6jwlnuwzxl0p.jpg,Bama Yao x SCBDX Feminised Seeds,Low THC Seeds,29.70
